,street_width,street_traffic,street_lane,street_orientation
3174,30.6,4.0,3.0,0.0
3175,0.0,-1.0,0.0,-1.0
3176,0.0,-1.0,0.0,-1.0
3177,30.0,4.0,3.0,0.0
3178,30.0,4.0,3.0,0.0
3179,30.0,4.0,3.0,0.0
3180,30.0,4.0,3.0,0.0
3181,30.0,4.0,3.0,0.0
3182,0.0,-1.0,0.0,-1.0
3183,0.0,-1.0,0.0,-1.0
3184,0.0,-1.0,0.0,-1.0
3185,0.0,-1.0,0.0,-1.0
3186,49.0,3.0,4.5,0.0
3187,49.0,3.0,4.5,0.0
3188,49.0,3.0,4.5,0.0
3189,49.0,3.0,4.5,0.0
3190,49.0,3.0,4.5,0.0
3191,45.2,3.0,4.4,2.0
3192,30.0,3.0,4.0,0.0
3193,30.0,3.0,4.0,0.0
3194,30.0,3.0,4.0,0.0
3195,50.0,3.0,4.3333335,2.0
3196,50.0,3.0,4.3333335,2.0
3197,50.0,3.0,4.3333335,2.0
3198,0.0,-1.0,0.0,-1.0
3199,44.0,3.0,3.5,0.0
3200,44.0,3.0,3.5,0.0
3201,44.0,3.0,3.5,0.0
3202,39.7,1.0,2.8,0.0
3203,39.7,1.0,2.8,0.0
3204,39.7,1.0,2.8,0.0
3205,39.7,1.0,2.8,0.0
3206,39.7,1.0,2.8,0.0
3207,41.77778,1.0,2.8888888,0.0
3208,41.77778,1.0,2.8888888,0.0
3209,41.77778,1.0,2.8888888,0.0
3210,22.333334,4.0,1.6666666,0.0
3211,22.333334,4.0,1.6666666,0.0
3212,23.666666,4.0,2.0,0.0
3213,23.666666,4.0,2.0,0.0
3214,23.666666,4.0,2.0,0.0
3215,23.666666,4.0,2.0,0.0
3216,34.0,3.0,2.5,0.0
3217,34.0,3.0,2.5,0.0
3218,34.0,3.0,2.5,0.0
3219,34.0,3.0,2.5,0.0
3220,0.0,-1.0,0.0,-1.0
3221,29.0,1.0,3.0,2.0
3222,29.0,1.0,3.0,2.0
3223,29.0,1.0,3.0,2.0
3224,29.0,1.0,3.0,2.0
3225,39.25,1.0,3.5,0.0
3226,39.25,1.0,3.5,0.0
3227,39.25,1.0,3.5,0.0
3228,43.5,1.0,3.5,0.0
3229,37.5,1.0,3.5,0.0
3230,37.5,1.0,3.5,0.0
3231,37.5,1.0,3.5,0.0
3232,37.5,1.0,3.5,0.0
3233,41.0,3.0,4.0,0.0
3234,41.0,3.0,4.0,0.0
3235,41.0,3.0,4.0,0.0
3236,41.0,3.0,4.0,0.0
3237,41.0,3.0,4.0,0.0
3238,34.333332,1.0,3.0,2.0
3239,34.333332,1.0,3.0,2.0
3240,34.333332,1.0,3.0,2.0
3241,38.9,3.0,3.4,2.0
3242,38.9,3.0,3.4,2.0
3243,38.0,4.0,3.3333333,2.0
3244,40.0,3.0,4.0,0.0
3245,40.0,3.0,4.0,0.0
3246,40.0,3.0,4.0,0.0
3247,40.0,3.0,4.0,0.0
3248,40.0,3.0,4.0,0.0
3249,40.0,3.0,4.0,0.0
3250,37.666668,3.0,3.6666667,0.0
3251,37.666668,3.0,3.6666667,0.0
3252,37.666668,3.0,3.6666667,0.0
3253,37.666668,3.0,3.6666667,0.0
3254,40.0,3.0,4.0,0.0
3255,40.0,3.0,4.0,0.0
3256,40.0,3.0,4.0,0.0
3257,40.0,3.0,4.0,0.0
3258,40.0,3.0,4.0,0.0
3259,40.0,3.0,4.0,0.0
3260,40.0,3.0,4.0,0.0
3261,40.0,3.0,4.0,0.0
3262,45.25,3.0,3.75,0.0
3263,45.25,3.0,3.75,0.0
3264,32.25,4.0,3.0,0.0
3265,32.25,4.0,3.0,0.0
3266,32.25,4.0,3.0,0.0
3267,32.25,4.0,3.0,0.0
3268,32.25,4.0,3.0,0.0
3269,31.8,4.0,3.0,0.0
3270,31.8,4.0,3.0,0.0
3271,31.8,4.0,3.0,0.0
3272,32.25,4.0,3.0,0.0
3273,32.25,4.0,3.0,0.0
3274,32.25,4.0,3.0,0.0
3275,32.25,4.0,3.0,0.0
3276,32.25,4.0,3.0,0.0
3277,32.25,4.0,3.0,0.0
3278,32.25,4.0,3.0,0.0
3279,32.25,4.0,3.0,0.0
3280,0.0,-1.0,0.0,-1.0
3281,34.0,4.0,3.0,1.0
3282,34.0,4.0,3.0,1.0
3283,34.0,4.0,3.0,1.0
3284,34.0,4.0,3.0,1.0
3285,32.0,4.0,3.0,1.0
3286,32.0,4.0,3.0,1.0
3287,28.0,4.0,3.0,0.0
3288,28.0,4.0,3.0,0.0
3289,28.0,4.0,3.0,0.0
3290,28.0,4.0,3.0,0.0
3291,28.0,4.0,3.0,0.0
3292,28.0,4.0,3.0,0.0
3293,28.0,4.0,3.0,0.0
3294,28.0,4.0,3.0,0.0
3295,31.75,1.0,3.0,0.0
3296,31.75,1.0,3.0,0.0
3297,31.75,1.0,3.0,0.0
3298,29.0,4.0,3.0,0.0
3299,29.0,4.0,3.0,0.0
3300,29.0,4.0,3.0,0.0
3301,29.0,4.0,3.0,0.0
3302,29.0,4.0,3.0,0.0
3303,29.333334,4.0,3.0,0.0
3304,29.333334,4.0,3.0,0.0
3305,29.0,4.0,3.0,0.0
3306,29.0,4.0,3.0,0.0
3307,29.0,4.0,3.0,0.0
3308,24.5,4.0,2.5,0.0
3309,24.5,4.0,2.5,0.0
3310,24.5,4.0,2.5,0.0
3311,24.5,4.0,2.5,0.0
3312,24.5,4.0,2.5,0.0
3313,24.5,4.0,2.5,0.0
3314,24.5,4.0,2.5,0.0
3315,0.0,-1.0,0.0,-1.0
3316,0.0,-1.0,0.0,-1.0
3317,0.0,-1.0,0.0,-1.0
3318,42.0,3.0,4.0,1.0
3319,42.0,3.0,4.0,1.0
3320,42.0,3.0,4.0,1.0
3321,42.0,3.0,4.0,1.0
3322,42.0,3.0,4.0,1.0
3323,42.0,3.0,4.0,1.0
3324,42.0,3.0,4.0,1.0
3325,42.0,3.0,4.0,1.0
3326,42.0,3.0,4.0,1.0
3327,42.0,3.0,4.0,1.0
3328,42.0,3.0,4.0,1.0
3329,36.0,3.0,4.0,0.0
3330,30.0,3.0,4.0,0.0
3331,30.0,3.0,4.0,0.0
3332,30.0,3.0,4.0,0.0
3333,30.0,3.0,4.0,0.0
3334,30.0,3.0,4.0,0.0
3335,30.0,3.0,4.0,0.0
3336,30.0,3.0,4.0,0.0
3337,30.0,3.0,4.0,0.0
3338,30.0,3.0,4.0,0.0
3339,30.0,3.0,4.0,0.0
3340,31.0,3.0,3.5,0.0
3341,31.0,3.0,3.5,0.0
3342,31.0,3.0,3.5,0.0
3343,31.0,3.0,3.5,0.0
3344,33.0,3.0,4.0,0.0
3345,33.0,3.0,4.0,0.0
3346,33.0,3.0,4.0,0.0
3347,33.0,3.0,4.0,0.0
3348,0.0,-1.0,0.0,-1.0
3349,0.0,-1.0,0.0,-1.0
3350,0.0,-1.0,0.0,-1.0
3351,0.0,-1.0,0.0,-1.0
3352,0.0,-1.0,0.0,-1.0
3353,31.0,1.0,3.0,1.0
3354,31.0,1.0,3.0,1.0
3355,33.0,3.0,4.0,0.0
3356,33.0,3.0,4.0,0.0
3357,33.0,3.0,4.0,0.0
3358,33.0,3.0,4.0,0.0
3359,33.0,3.0,4.0,0.0
3360,33.0,3.0,4.0,0.0
3361,33.0,3.0,4.0,0.0
3362,33.0,3.0,4.0,0.0
3363,33.0,3.0,4.0,0.0
3364,33.0,3.0,4.0,0.0
3365,33.0,3.0,4.0,0.0
3366,33.0,3.0,4.0,0.0
3367,33.0,3.0,4.0,0.0
3368,33.0,3.0,4.0,0.0
3369,33.42857,3.0,3.5714285,0.0
3370,33.42857,3.0,3.5714285,0.0
3371,33.0,3.0,4.0,0.0
3372,33.0,3.0,4.0,0.0
3373,33.0,3.0,4.0,0.0
3374,33.0,3.0,4.0,0.0
3375,33.0,3.0,4.0,0.0
3376,33.0,3.0,4.0,0.0
3377,33.0,3.0,4.0,0.0
3378,33.0,3.0,4.0,0.0
3379,31.8,3.0,3.6,0.0
3380,31.8,3.0,3.6,0.0
3381,31.8,3.0,3.6,0.0
3382,31.8,3.0,3.6,0.0
3383,32.0,3.0,4.0,0.0
3384,32.0,3.0,4.0,0.0
3385,32.0,3.0,4.0,0.0
3386,32.0,3.0,4.0,0.0
3387,32.0,3.0,4.0,0.0
3388,42.5,3.0,4.0,0.0
3389,42.5,3.0,4.0,0.0
3390,42.5,3.0,4.0,0.0
3391,42.5,3.0,4.0,0.0
3392,42.5,3.0,4.0,0.0
3393,0.0,-1.0,0.0,-1.0
3394,41.0,3.0,4.0,1.0
3395,41.0,3.0,4.0,1.0
3396,41.0,3.0,4.0,1.0
3397,41.0,3.0,4.0,1.0
3398,41.0,3.0,4.0,1.0
3399,41.0,3.0,4.0,1.0
3400,35.8,3.0,3.6,1.0
3401,35.8,3.0,3.6,1.0
3402,35.8,3.0,3.6,1.0
3403,35.8,3.0,3.6,1.0
3404,35.8,3.0,3.6,1.0
3405,32.5,4.0,3.3333333,0.0
3406,32.5,4.0,3.3333333,0.0
3407,42.0,3.0,4.0,1.0
3408,0.0,-1.0,0.0,-1.0
3409,0.0,-1.0,0.0,-1.0
3410,0.0,-1.0,0.0,-1.0
3411,0.0,-1.0,0.0,-1.0
3412,0.0,-1.0,0.0,-1.0
3413,0.0,-1.0,0.0,-1.0
3414,42.0,3.0,4.0,1.0
3415,42.0,3.0,4.0,1.0
3416,42.0,3.0,4.0,1.0
3417,42.0,3.0,4.0,1.0
3418,42.0,3.0,4.0,1.0
3419,42.0,3.0,4.0,1.0
3420,42.0,3.0,4.0,1.0
3421,42.0,3.0,4.0,1.0
3422,42.0,3.0,4.0,1.0
3423,42.0,3.0,4.0,1.0
3424,42.0,3.0,4.0,1.0
3425,42.0,3.0,4.0,1.0
3426,44.0,3.0,4.0,2.0
3427,44.0,3.0,4.0,2.0
3428,44.0,3.0,4.0,2.0
3429,44.0,3.0,4.0,2.0
3430,0.0,-1.0,0.0,-1.0
3431,44.0,3.0,4.0,2.0
3432,44.0,3.0,4.0,2.0
3433,44.0,3.0,4.0,2.0
3434,44.0,3.0,4.0,2.0
3435,38.5,3.0,4.0,0.0
3436,38.5,3.0,4.0,0.0
3437,35.3,3.0,3.7,0.0
3438,40.5,3.0,4.0,2.0
3439,40.5,3.0,4.0,2.0
3440,40.5,3.0,4.0,2.0
3441,44.0,3.0,4.0,2.0
3442,44.0,3.0,4.0,2.0
3443,44.0,3.0,4.0,2.0
3444,0.0,-1.0,0.0,-1.0
3445,0.0,-1.0,0.0,-1.0
3446,44.0,3.0,4.0,2.0
3447,44.0,3.0,4.0,2.0
3448,44.0,3.0,4.0,2.0
3449,44.0,3.0,4.0,2.0
3450,40.166668,3.0,4.0,2.0
3451,40.166668,3.0,4.0,2.0
3452,44.5,3.0,4.0,2.0
3453,44.5,3.0,4.0,2.0
3454,44.5,3.0,4.0,2.0
3455,44.5,3.0,4.0,2.0
3456,44.5,3.0,4.0,2.0
3457,44.5,3.0,4.0,2.0
3458,44.5,3.0,4.0,2.0
3459,44.5,3.0,4.0,2.0
3460,44.5,3.0,4.0,2.0
3461,44.5,3.0,4.0,2.0
3462,44.5,3.0,4.0,2.0
3463,21.0,1.0,1.0,0.0
3464,21.0,1.0,1.0,0.0
3465,21.0,1.0,1.0,0.0
3466,21.0,1.0,1.0,0.0
3467,21.0,1.0,1.0,0.0
3468,28.5,1.0,1.5,0.0
3469,28.5,1.0,1.5,0.0
3470,28.5,1.0,1.5,0.0
3471,28.5,1.0,1.5,0.0
3472,25.666666,1.0,1.3333334,0.0
3473,25.666666,1.0,1.3333334,0.0
3474,25.666666,1.0,1.3333334,0.0
3475,33.666668,1.0,2.0,0.0
3476,33.666668,1.0,2.0,0.0
3477,33.666668,1.0,2.0,0.0
3478,33.666668,1.0,2.0,0.0
3479,33.666668,1.0,2.0,0.0
3480,37.2,1.0,2.6,0.0
3481,37.2,1.0,2.6,0.0
3482,37.2,1.0,2.6,0.0
3483,37.2,1.0,2.6,0.0
3484,38.666668,4.0,2.3333333,0.0
3485,38.666668,4.0,2.3333333,0.0
3486,38.666668,4.0,2.3333333,0.0
3487,38.666668,1.0,2.6666667,0.0
3488,40.0,1.0,3.0,0.0
3489,40.0,1.0,3.0,0.0
3490,38.0,1.0,2.5,0.0
3491,38.0,1.0,2.5,0.0
3492,38.0,1.0,2.5,0.0
3493,38.0,1.0,2.5,0.0
3494,39.9,4.0,2.4,2.0
3495,39.9,4.0,2.4,2.0
3496,42.0,1.0,2.6666667,2.0
3497,42.0,1.0,2.6666667,2.0
3498,34.6,1.0,2.0,0.0
3499,34.6,1.0,2.0,0.0
3500,34.6,1.0,2.0,0.0
3501,34.6,1.0,2.0,0.0
3502,27.666666,1.0,2.0,0.0
3503,27.666666,1.0,2.0,0.0
3504,27.666666,1.0,2.0,0.0
3505,27.666666,1.0,2.0,0.0
3506,22.0,1.0,2.0,0.0
3507,29.0,1.0,2.0,0.0
3508,29.0,1.0,2.0,0.0
3509,29.0,1.0,2.0,0.0
3510,29.0,1.0,2.0,0.0
3511,34.5625,3.0,2.5,0.0
3512,34.5625,3.0,2.5,0.0
3513,34.5625,3.0,2.5,0.0
3514,34.5625,3.0,2.5,0.0
3515,34.5625,3.0,2.5,0.0
3516,66.5,3.0,4.0,0.0
3517,0.0,-1.0,0.0,-1.0
3518,0.0,-1.0,0.0,-1.0
3519,66.5,3.0,4.0,0.0
3520,66.5,3.0,4.0,0.0
3521,66.5,3.0,4.0,0.0
3522,66.5,3.0,4.0,0.0
3523,66.5,3.0,4.0,0.0
3524,66.5,3.0,4.0,0.0
3525,47.75,1.0,3.5,0.0
3526,28.0,1.0,3.0,0.0
3527,28.0,1.0,3.0,0.0
3528,28.0,1.0,3.0,0.0
3529,27.0,1.0,3.0,2.0
3530,27.0,1.0,3.0,2.0
3531,29.0,1.0,3.0,0.0
3532,29.0,1.0,3.0,0.0
3533,29.0,1.0,3.0,2.0
3534,29.0,1.0,3.0,2.0
3535,29.0,1.0,3.0,2.0
3536,29.0,1.0,3.0,2.0
3537,29.0,1.0,3.0,2.0
3538,29.0,1.0,3.0,2.0
3539,30.75,1.0,3.5,0.0
3540,30.75,1.0,3.5,0.0
3541,30.75,1.0,3.5,0.0
3542,30.75,1.0,3.5,0.0
3543,30.5,1.0,3.5,0.0
3544,30.5,1.0,3.5,0.0
3545,30.5,1.0,3.5,0.0
3546,28.0,1.0,3.0,2.0
3547,28.0,1.0,3.0,2.0
3548,28.0,1.0,3.0,2.0
3549,28.0,1.0,3.0,2.0
3550,37.8,3.0,3.6,0.0
3551,37.8,3.0,3.6,0.0
3552,37.8,3.0,3.6,0.0
3553,37.8,3.0,3.6,0.0
3554,32.0,1.0,3.0,2.0
3555,32.0,1.0,3.0,2.0
3556,32.0,1.0,3.0,2.0
3557,32.0,1.0,3.0,2.0
3558,32.5,1.0,3.5,0.0
3559,33.0,1.0,3.5,0.0
3560,33.0,1.0,3.5,0.0
3561,33.0,1.0,3.5,0.0
3562,33.0,1.0,3.5,0.0
3563,33.5,1.0,3.0,2.0
3564,33.5,1.0,3.0,2.0
3565,33.5,1.0,3.0,2.0
3566,33.5,1.0,3.0,2.0
3567,33.5,1.0,3.0,2.0
3568,33.5,1.0,3.0,2.0
3569,33.5,1.0,3.0,2.0
3570,33.5,1.0,3.0,2.0
3571,33.5,1.0,3.0,2.0
3572,33.5,1.0,3.0,2.0
3573,33.5,1.0,3.0,2.0
3574,33.5,1.0,3.0,2.0
3575,33.5,1.0,3.0,2.0
3576,33.5,1.0,3.0,2.0
3577,33.5,1.0,3.0,2.0
3578,0.0,-1.0,0.0,-1.0
3579,33.5,1.0,3.0,2.0
3580,33.5,1.0,3.0,2.0
3581,33.5,1.0,3.0,2.0
3582,33.5,1.0,3.0,2.0
3583,33.5,1.0,3.0,2.0
3584,33.5,1.0,3.0,2.0
3585,33.5,1.0,3.0,2.0
3586,30.1,1.0,2.2,0.0
3587,30.1,1.0,2.2,0.0
3588,35.25,1.0,2.6666667,0.0
3589,35.25,1.0,2.6666667,0.0
3590,25.666666,4.0,2.3333333,0.0
3591,25.666666,4.0,2.3333333,0.0
3592,25.666666,4.0,2.3333333,0.0
3593,32.0,1.0,3.0,2.0
3594,32.0,1.0,3.0,2.0
3595,32.0,1.0,3.0,2.0
3596,32.0,1.0,3.0,2.0
3597,32.0,1.0,3.0,2.0
3598,30.333334,1.0,3.3333333,2.0
3599,30.333334,1.0,3.3333333,2.0
3600,30.333334,1.0,3.3333333,2.0
3601,30.333334,1.0,3.3333333,2.0
3602,30.333334,1.0,3.3333333,2.0
3603,33.0,1.0,3.0,2.0
3604,33.0,1.0,3.0,2.0
3605,33.0,1.0,3.0,2.0
3606,33.0,1.0,3.0,2.0
3607,33.0,1.0,3.0,2.0
3608,33.0,1.0,3.0,2.0
3609,33.0,1.0,3.0,2.0
3610,33.0,1.0,3.0,2.0
3611,33.0,1.0,3.0,2.0
3612,33.0,1.0,3.0,2.0
3613,33.0,1.0,3.0,2.0
3614,31.5,1.0,3.0,0.0
3615,31.5,1.0,3.0,0.0
3616,31.5,1.0,3.0,0.0
3617,31.5,1.0,3.0,0.0
3618,33.0,1.0,3.0,2.0
3619,33.0,1.0,3.0,2.0
3620,33.0,1.0,3.0,2.0
3621,33.0,1.0,3.0,2.0
3622,33.0,1.0,3.0,2.0
3623,33.0,1.0,3.0,2.0
3624,33.0,1.0,3.0,2.0
3625,0.0,-1.0,0.0,-1.0
3626,33.0,1.0,3.0,2.0
3627,33.0,1.0,3.0,2.0
3628,33.0,1.0,3.0,2.0
3629,33.0,1.0,3.0,2.0
3630,33.0,1.0,3.0,2.0
3631,33.0,1.0,3.0,2.0
3632,33.0,1.0,3.0,2.0
3633,33.0,1.0,3.0,2.0
3634,33.0,1.0,3.0,0.0
3635,33.0,1.0,3.0,0.0
3636,33.0,1.0,3.0,0.0
3637,33.0,1.0,3.0,0.0
3638,33.0,1.0,3.0,2.0
3639,33.0,1.0,3.0,2.0
3640,33.0,1.0,3.0,2.0
3641,33.0,1.0,3.0,2.0
3642,33.0,1.0,3.0,2.0
3643,33.0,1.0,3.0,2.0
3644,33.0,1.0,3.0,2.0
3645,33.0,1.0,3.0,2.0
3646,33.0,1.0,3.0,2.0
3647,33.0,1.0,3.0,2.0
3648,33.0,1.0,3.0,2.0
3649,43.625,1.0,4.0,0.0
3650,43.625,1.0,4.0,0.0
3651,43.625,1.0,4.0,0.0
3652,43.625,1.0,4.0,0.0
3653,53.5,1.0,4.5,0.0
3654,44.0,3.0,3.5,0.0
3655,44.0,3.0,3.5,0.0
3656,54.0,3.0,4.3333335,0.0
3657,54.0,3.0,4.3333335,0.0
3658,54.0,3.0,4.3333335,0.0
3659,54.0,3.0,4.3333335,0.0
3660,74.0,3.0,6.0,0.0
3661,74.0,3.0,6.0,0.0
3662,30.0,1.0,3.0,2.0
3663,51.4,3.0,4.2,2.0
3664,51.4,3.0,4.2,2.0
3665,51.4,3.0,4.2,2.0
3666,51.25,3.0,4.125,2.0
3667,51.25,3.0,4.125,2.0
3668,44.666668,4.0,3.3333333,2.0
3669,44.666668,4.0,3.3333333,2.0
3670,74.0,3.0,6.0,0.0
3671,74.0,3.0,6.0,0.0
3672,74.0,3.0,6.0,0.0
3673,45.9,2.0,4.0,0.0
3674,45.9,2.0,4.0,0.0
3675,45.9,2.0,4.0,0.0
3676,74.5,3.0,6.0,0.0
3677,74.5,3.0,6.0,0.0
3678,52.5,3.0,4.5,0.0
3679,52.5,3.0,4.5,0.0
3680,52.5,3.0,4.5,0.0
3681,52.5,3.0,4.5,0.0
3682,52.5,3.0,4.5,0.0
3683,52.5,3.0,4.5,0.0
3684,0.0,-1.0,0.0,-1.0
3685,30.0,4.0,3.0,2.0
3686,30.0,4.0,3.0,2.0
3687,30.0,4.0,3.0,2.0
3688,30.0,4.0,3.0,2.0
3689,30.0,4.0,3.0,2.0
3690,30.0,4.0,3.0,2.0
3691,30.0,4.0,3.0,2.0
3692,30.0,4.0,3.0,2.0
3693,30.0,4.0,3.0,2.0
3694,30.0,4.0,3.0,2.0
3695,30.0,4.0,3.0,2.0
3696,30.0,4.0,3.0,2.0
3697,30.0,4.0,3.0,2.0
3698,0.0,-1.0,0.0,-1.0
3699,30.0,4.0,3.0,2.0
3700,30.0,4.0,3.0,2.0
3701,30.0,4.0,3.0,2.0
3702,31.3,4.0,3.0,2.0
3703,31.3,4.0,3.0,2.0
3704,31.3,4.0,3.0,2.0
3705,31.3,4.0,3.0,2.0
3706,29.0,4.0,3.0,2.0
3707,29.0,4.0,3.0,2.0
3708,29.0,4.0,3.0,2.0
3709,0.0,-1.0,0.0,-1.0
3710,29.0,4.0,3.0,2.0
3711,29.0,4.0,3.0,2.0
3712,29.0,4.0,3.0,2.0
3713,29.0,4.0,3.0,2.0
3714,29.0,4.0,3.0,2.0
3715,29.0,4.0,3.0,2.0
3716,29.0,4.0,3.0,2.0
3717,29.0,4.0,3.0,2.0
3718,29.0,4.0,3.0,2.0
3719,29.0,4.0,3.0,2.0
3720,29.0,4.0,3.0,2.0
3721,30.6,4.0,3.0,2.0
3722,30.6,4.0,3.0,2.0
3723,30.6,4.0,3.0,2.0
3724,30.6,4.0,3.0,2.0
3725,33.0,4.0,3.0,0.0
3726,33.0,4.0,3.0,0.0
3727,29.0,4.0,3.0,2.0
3728,29.0,4.0,3.0,2.0
3729,29.0,4.0,3.0,2.0
3730,29.0,4.0,3.0,2.0
3731,29.0,4.0,3.0,2.0
3732,29.0,4.0,3.0,2.0
3733,29.0,4.0,3.0,2.0
3734,29.0,4.0,3.0,2.0
3735,29.0,4.0,3.0,2.0
3736,0.0,-1.0,0.0,-1.0
3737,0.0,-1.0,0.0,-1.0
3738,29.0,4.0,3.0,2.0
3739,29.0,4.0,3.0,2.0
3740,29.0,4.0,3.0,2.0
3741,29.0,4.0,3.0,2.0
3742,29.0,4.0,3.0,2.0
3743,29.0,4.0,3.0,2.0
3744,29.0,4.0,3.0,2.0
3745,29.0,4.0,3.0,2.0
3746,29.0,4.0,3.0,2.0
3747,29.0,4.0,3.0,2.0
3748,29.0,4.0,3.0,2.0
3749,29.0,4.0,3.0,2.0
3750,29.0,4.0,3.0,2.0
3751,29.0,4.0,3.0,2.0
3752,29.0,4.0,3.0,2.0
3753,27.423077,4.0,1.6923077,2.0
3754,27.423077,4.0,1.6923077,2.0
3755,27.423077,4.0,1.6923077,2.0
3756,27.423077,4.0,1.6923077,2.0
3757,27.423077,4.0,1.6923077,2.0
3758,33.0,4.0,3.0,2.0
3759,33.0,4.0,3.0,2.0
3760,33.0,4.0,3.0,2.0
3761,33.0,4.0,3.0,2.0
3762,33.0,4.0,3.0,2.0
3763,33.0,4.0,3.0,2.0
3764,33.0,4.0,3.0,2.0
3765,33.0,4.0,3.0,2.0
3766,33.0,4.0,3.0,2.0
3767,33.0,4.0,3.0,2.0
3768,33.0,4.0,3.0,2.0
3769,33.0,4.0,3.0,2.0
3770,33.0,4.0,3.0,2.0
3771,33.0,4.0,3.0,2.0
3772,33.0,4.0,3.0,2.0
3773,33.0,4.0,3.0,2.0
3774,33.0,4.0,3.0,2.0
3775,33.0,4.0,3.0,2.0
3776,33.0,4.0,3.0,2.0
3777,33.0,4.0,3.0,2.0
3778,33.0,4.0,3.0,2.0
3779,33.0,4.0,3.0,2.0
3780,33.0,4.0,3.0,2.0
3781,33.0,4.0,3.0,2.0
3782,33.0,4.0,3.0,2.0
3783,33.4,4.0,3.6,0.0
3784,33.0,4.0,3.5,0.0
3785,33.0,4.0,3.5,0.0
3786,33.0,4.0,3.5,0.0
3787,33.0,4.0,3.5,0.0
3788,32.0,4.0,3.0,2.0
3789,32.0,4.0,3.0,2.0
3790,32.0,4.0,3.0,2.0
3791,32.0,4.0,3.0,2.0
3792,32.0,4.0,3.0,2.0
3793,32.0,4.0,3.0,2.0
3794,32.0,4.0,3.0,2.0
3795,32.0,4.0,3.0,2.0
3796,32.0,4.0,3.0,2.0
3797,0.0,-1.0,0.0,-1.0
3798,0.0,-1.0,0.0,-1.0
3799,42.0,3.0,4.0,0.0
3800,42.0,3.0,4.0,0.0
3801,42.0,3.0,4.0,0.0
3802,42.0,3.0,4.0,0.0
3803,42.0,3.0,4.0,0.0
3804,42.0,3.0,4.0,0.0
3805,42.0,3.0,4.0,0.0
3806,42.0,3.0,4.0,0.0
3807,42.0,3.0,4.0,0.0
3808,34.8,1.0,3.4,2.0
3809,25.666666,1.0,2.3333333,2.0
3810,25.666666,1.0,2.3333333,2.0
3811,42.0,3.0,4.0,0.0
3812,42.0,3.0,4.0,0.0
3813,42.0,3.0,4.0,0.0
3814,42.0,3.0,4.0,0.0
3815,42.0,3.0,4.0,0.0
3816,42.0,3.0,4.0,0.0
3817,42.0,3.0,4.0,0.0
3818,44.0,3.0,4.0,2.0
3819,44.0,3.0,4.0,2.0
3820,44.0,3.0,4.0,2.0
3821,42.666668,3.0,4.0,0.0
3822,42.666668,3.0,4.0,0.0
3823,42.666668,3.0,4.0,0.0
3824,42.666668,3.0,4.0,0.0
3825,42.0,3.0,4.0,0.0
3826,42.0,3.0,4.0,0.0
3827,42.0,3.0,4.0,0.0
3828,30.0,4.0,3.0,2.0
3829,36.0,3.0,3.5,0.0
3830,36.0,3.0,3.5,0.0
3831,42.0,3.0,4.0,0.0
3832,42.0,3.0,4.0,0.0
3833,42.0,3.0,4.0,0.0
3834,42.0,3.0,4.0,0.0
3835,42.0,3.0,4.0,0.0
3836,42.0,3.0,4.0,0.0
3837,36.0,1.0,3.5,0.0
3838,36.0,1.0,3.5,0.0
3839,36.0,1.0,3.5,0.0
3840,36.0,1.0,3.5,0.0
3841,42.0,3.0,4.0,0.0
3842,42.0,3.0,4.0,0.0
3843,42.0,3.0,4.0,0.0
3844,0.0,-1.0,0.0,-1.0
3845,42.0,3.0,4.0,0.0
3846,42.0,3.0,4.0,0.0
3847,42.0,3.0,4.0,0.0
3848,42.0,3.0,4.0,0.0
3849,34.8,4.0,3.4,2.0
3850,34.8,4.0,3.4,2.0
3851,34.8,4.0,3.4,2.0
3852,34.8,4.0,3.4,2.0
3853,42.0,3.0,4.0,0.0
3854,42.0,3.0,4.0,0.0
3855,42.0,3.0,4.0,0.0
3856,42.0,3.0,4.0,0.0
3857,0.0,-1.0,0.0,-1.0
3858,0.0,-1.0,0.0,-1.0
3859,0.0,-1.0,0.0,-1.0
3860,0.0,-1.0,0.0,-1.0
3861,0.0,-1.0,0.0,-1.0
3862,0.0,-1.0,0.0,-1.0
3863,46.0,3.0,4.0,2.0
3864,46.0,3.0,4.0,2.0
3865,46.0,3.0,4.0,2.0
3866,46.0,3.0,4.0,2.0
3867,46.0,3.0,4.0,2.0
3868,46.0,3.0,4.0,2.0
3869,46.0,3.0,4.0,2.0
3870,46.0,3.0,4.0,2.0
3871,46.0,3.0,4.0,2.0
3872,0.0,-1.0,0.0,-1.0
3873,46.0,3.0,4.0,2.0
3874,46.0,3.0,4.0,2.0
3875,46.0,3.0,4.0,2.0
3876,46.0,3.0,4.0,2.0
3877,46.0,3.0,4.0,2.0
3878,46.0,3.0,4.0,2.0
3879,46.0,3.0,4.0,2.0
3880,24.0,2.0,2.0,0.0
3881,34.0,1.0,3.1818182,2.0
3882,34.0,1.0,3.1818182,2.0
3883,31.0,1.0,3.0,2.0
3884,31.0,1.0,3.0,2.0
3885,31.0,1.0,3.0,2.0
3886,31.0,1.0,3.0,2.0
3887,31.0,1.0,3.0,2.0
3888,31.0,1.0,3.0,2.0
3889,31.0,1.0,3.0,2.0
3890,31.0,1.0,3.0,2.0
3891,31.0,1.0,3.0,2.0
3892,31.0,1.0,3.0,2.0
3893,31.0,1.0,3.0,2.0
3894,31.0,1.0,3.0,2.0
3895,31.0,1.0,3.0,2.0
